SubjectID	c_hap_f1.RT	c_hap_f2.RT	c_hap_f3.RT	c_hap_f4.RT	c_hap_f5.RT	c_hap_m1.RT	c_hap_m2.RT	c_hap_m3.RT	c_hap_m4.RT	c_hap_m5.RT	c_sad_f1.RT	c_sad_f2.RT	c_sad_f3.RT	c_sad_f4.RT	c_sad_f5.RT	c_sad_m1.RT	c_sad_m2.RT	c_sad_m3.RT	c_sad_m4.RT	c_sad_m5.RT	i_hap_f1.RT	i_hap_f2.RT	i_hap_f3.RT	i_hap_f4.RT	i_hap_f5.RT	i_hap_m1.RT	i_hap_m2.RT	i_hap_m3.RT	i_hap_m4.RT	i_hap_m5.RT	i_sad_f1.RT	i_sad_f2.RT	i_sad_f3.RT	i_sad_f4.RT	i_sad_f5.RT	i_sad_m1.RT	i_sad_m2.RT	i_sad_m3.RT	i_sad_m4.RT	i_sad_m5.RT	c_hap_f1.ACC	c_hap_f2.ACC	c_hap_f3.ACC	c_hap_f4.ACC	c_hap_f5.ACC	c_hap_m1.ACC	c_hap_m2.ACC	c_hap_m3.ACC	c_hap_m4.ACC	c_hap_m5.ACC	c_sad_f1.ACC	c_sad_f2.ACC	c_sad_f3.ACC	c_sad_f4.ACC	c_sad_f5.ACC	c_sad_m1.ACC	c_sad_m2.ACC	c_sad_m3.ACC	c_sad_m4.ACC	c_sad_m5.ACC	i_hap_f1.ACC	i_hap_f2.ACC	i_hap_f3.ACC	i_hap_f4.ACC	i_hap_f5.ACC	i_hap_m1.ACC	i_hap_m2.ACC	i_hap_m3.ACC	i_hap_m4.ACC	i_hap_m5.ACC	i_sad_f1.ACC	i_sad_f2.ACC	i_sad_f3.ACC	i_sad_f4.ACC	i_sad_f5.ACC	i_sad_m1.ACC	i_sad_m2.ACC	i_sad_m3.ACC	i_sad_m4.ACC	i_sad_m5.ACC	c_hap_f1.nTrial	c_hap_f2.nTrial	c_hap_f3.nTrial	c_hap_f4.nTrial	c_hap_f5.nTrial	c_hap_m1.nTrial	c_hap_m2.nTrial	c_hap_m3.nTrial	c_hap_m4.nTrial	c_hap_m5.nTrial	c_sad_f1.nTrial	c_sad_f2.nTrial	c_sad_f3.nTrial	c_sad_f4.nTrial	c_sad_f5.nTrial	c_sad_m1.nTrial	c_sad_m2.nTrial	c_sad_m3.nTrial	c_sad_m4.nTrial	c_sad_m5.nTrial	i_hap_f1.nTrial	i_hap_f2.nTrial	i_hap_f3.nTrial	i_hap_f4.nTrial	i_hap_f5.nTrial	i_hap_m1.nTrial	i_hap_m2.nTrial	i_hap_m3.nTrial	i_hap_m4.nTrial	i_hap_m5.nTrial	i_sad_f1.nTrial	i_sad_f2.nTrial	i_sad_f3.nTrial	i_sad_f4.nTrial	i_sad_f5.nTrial	i_sad_m1.nTrial	i_sad_m2.nTrial	i_sad_m3.nTrial	i_sad_m4.nTrial	i_sad_m5.nTrial	
12444	644	736	512.5	655.5	784.33	615	608	661.67	650.33	585.5	630	630.67	553.5	694.67	596.67	672.5	634	560.33	574	651.67	700	710.5	659.67	758	712.5	731	748	593	635	606	742.5	786	672	549.5	710	622.5	716	611.5	726	698.67	1	1	0.66667	0.66667	1	0.33333	0.66667	1	1	0.66667	0.33333	1	0.66667	1	1	0.66667	1	1	1	1	1	0.66667	0.75	0.33333	0.66667	1	0.66667	0.33333	0.33333	0.66667	0.66667	1	0.66667	0.66667	0.66667	0.66667	0.66667	0.66667	0.33333	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12448	678.33	645.67	650	640.5	581.67	748	731.67	730.67	545.67	622.5	671.33	707.33	722.33	630.5	850	562	556.5	641	644	530	713	614.33	697.67	618	773.5	625	630.33	778.5	681	525	774	607	625.67	734.33	741.33	658	605.33	634.33	697.5	713	1	1	0.66667	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	0.66667	0.33333	0.66667	0.66667	1	1	0.66667	1	1	0.75	1	0.66667	1	1	0.66667	1	0.66667	0.66667	0.66667	1	1	1	0.66667	1	1	0.66667	0.33333	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12449	461	460.67	408.5	390.67	436.33	438	446.67	491.33	465.67	440.5	457.33	461	522.33	472.33	514.33	534.5	511.67	549.67	423	435.33	513.5	481.67	558.5	484.5	516	567.5	545	526.33	513	453	542.5	477	492.33	509.5	470.67	581	426.33	484.67	510.67	480.67	1	1	0.66667	1	1	1	1	1	1	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	1	0.66667	1	1	0.66667	0.66667	0.66667	0.33333	1	1	0.66667	0.66667	1	1	0.66667	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12450	768.5	781	718	843.33	639	761.5	842	643.33	582.5	NaN	624.33	726.67	648	769.5	724.67	692.5	725.33	642	586	646.33	660	627	601	554	601.5	672.33	732.5	657.33	667.5	665.5	727	699.5	674.67	589	883	578.33	602.5	559.5	730.67	625.67	0.66667	1	0.33333	1	0.33333	0.66667	0.33333	1	0.66667	0	1	1	1	0.66667	1	0.66667	1	0.66667	1	1	0.66667	1	0.5	0.66667	0.66667	1	0.66667	1	0.66667	0.66667	0.66667	0.66667	1	0.33333	0.33333	1	0.66667	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12451	659.67	566.5	716	441.33	654.67	543.5	437.5	460	587.33	691.5	533.33	639	549.33	572	636.33	672.67	604	625.67	629	585	698.33	639.67	611.5	617.5	619.5	699.5	738.67	421.5	603.5	759	743	619.5	734	612	587.33	681.5	772.67	686	547.33	605.67	1	0.66667	0.66667	1	1	0.66667	0.66667	1	1	0.66667	1	0.66667	1	1	1	1	0.66667	1	1	1	1	1	1	0.66667	0.66667	0.66667	1	0.66667	0.66667	1	0.66667	0.66667	0.66667	0.66667	1	0.66667	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12452	585.33	632.33	554	494	684	612.33	505.5	499	530.33	499.5	600.5	475.67	558.67	439	497.67	545	510.67	555.67	476.67	542	562.67	492	514.5	488.67	678.5	619	789	499	571.5	492.5	578.5	552.5	563.33	643.5	582.5	536	548.67	602.67	509.5	556	1	1	0.66667	1	0.66667	1	0.66667	1	1	0.66667	0.66667	1	1	0.66667	1	1	1	1	1	1	1	1	1	1	0.66667	1	0.33333	1	0.66667	0.66667	0.66667	0.66667	1	0.66667	0.66667	0.33333	1	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12453	510.33	580	491	501	489.5	570	514.67	592.67	471.5	555	668	483	578	714	627.5	613	556.67	659	598.67	662.67	582.5	581.5	623	469.5	661.5	595	568.5	549.33	554	487	661	624	557	532	593	523	634.5	565	576.5	660	1	1	0.66667	1	0.66667	1	1	1	0.66667	0.66667	1	0.66667	1	0.33333	0.66667	0.66667	1	1	1	1	0.66667	0.66667	0.5	0.66667	0.66667	1	0.66667	1	1	0.66667	0.66667	0.66667	0.66667	0.66667	0.66667	0.33333	0.66667	0.66667	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	756	NaN	NaN	NaN	NaN	598	NaN	NaN	NaN	NaN	NaN	538	401	NaN	486	657	NaN	864	NaN	NaN	NaN	452	582	NaN	605	NaN	NaN	NaN	543	NaN	NaN	0	0	0	0	0	0	0	0	0	0.33333	0	0	0	0	0.33333	0	0	0	0	0	0.33333	0.33333	0	0.33333	0.33333	0	0.33333	0	0	0	0.33333	0.33333	0	0.33333	0	0	0	0.33333	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12455	480.33	551.5	566.5	600	480	630.67	652	555.67	543	537.5	650.5	618.67	581.67	462.5	525	565	536.33	516	532.67	528.67	622.5	554.67	583.75	629.67	508.5	565.5	705	616.67	647	665	453.5	525	532	756	NaN	517	545	693.33	597.33	503	1	0.66667	0.66667	1	1	1	1	1	1	0.66667	0.66667	1	1	0.66667	0.66667	1	1	1	1	1	0.66667	1	1	1	0.66667	0.66667	0.33333	1	0.33333	1	0.66667	0.66667	0.66667	0.33333	0	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12457	568	569	522	545.5	521.33	705	644	549	519	550.5	524	566	590.33	560.5	583.67	566.33	544.5	520.5	594	539	675	591.67	591.5	596.5	641.5	511	581	681	625	683.67	653.33	621.33	644.5	522	744	518.67	595.33	721.33	596.33	545	1	1	0.66667	0.66667	1	1	1	1	0.66667	0.66667	1	0.33333	1	0.66667	1	1	0.66667	0.66667	1	1	1	1	1	0.66667	0.66667	0.33333	0.66667	0.33333	0.66667	1	1	1	0.66667	1	1	1	1	1	1	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12459	573.67	713	827	521.67	585.67	715.5	722	645.5	622	781	626.33	589.33	467.67	614	462	773.33	540	547.33	618	615.33	632	647.67	555.33	602	651.5	630.5	749.67	716	528	NaN	716.5	739.67	566	542.5	747	624	564.5	664	557.5	560.5	1	1	0.33333	1	1	0.66667	0.33333	0.66667	1	0.33333	1	1	1	1	1	1	1	1	1	1	0.66667	1	0.75	0.66667	0.66667	0.66667	1	0.33333	1	0	0.66667	1	1	0.66667	0.66667	0.66667	0.66667	0.33333	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12460	433	479.33	402.5	403	441.67	478	485	451.67	399.67	372	384.5	474.33	456.67	505	426	546.33	494	462	455.33	440.33	468.5	473.33	465.75	430.67	456	456.5	608	479	547	504	546	468	496.5	513	527.67	470.5	545.33	482.33	472	466.67	1	1	0.66667	1	1	1	1	1	1	0.66667	0.66667	1	1	1	1	1	0.66667	1	1	1	0.66667	1	1	1	0.66667	0.66667	0.33333	1	0.66667	0.33333	0.33333	0.66667	0.66667	1	1	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12461	444	550.67	617.5	648.5	573.67	507	622	528.67	473.5	423	518	366	566	701.33	551.33	542	533.5	497.67	457	490.67	529	437	504	566.5	411.5	669.5	673.5	488.67	543.5	673	571	615	613.67	670.5	735	445.67	760	511	585	602.67	0.66667	1	0.66667	0.66667	1	1	0.66667	1	0.66667	0.66667	1	0.66667	0.66667	1	1	1	0.66667	1	1	1	0.66667	1	1	0.66667	0.66667	0.66667	0.66667	1	0.66667	0.66667	0.66667	0.33333	1	0.66667	0.33333	1	0.33333	0.66667	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12462	623.67	670	571.5	546	600	429	601.33	636.67	604	606	670.33	564.33	495	540.5	678.33	547	506	682.67	567	586.67	439	480.5	606	489	527.5	473.33	750	559	537	453	NaN	525	777	639.5	698.33	637.5	511.67	781.67	652.5	604	1	0.66667	0.66667	1	1	0.33333	1	1	1	0.66667	1	1	0.66667	0.66667	1	0.33333	0.66667	1	1	1	0.66667	0.66667	1	0.66667	0.66667	1	0.66667	1	0.66667	0.66667	0	1	0.66667	0.66667	1	0.66667	1	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12463	633.5	512	588	447	578	716.5	665	465.33	480	493	724.5	604.5	593	580	770.33	778	627	575	632.33	573	636	498.5	509.33	519.33	643	337	620.5	517.67	585.33	615	541	665	536.33	539.67	449.5	550.5	563.33	604.5	575	675	0.66667	0.33333	0.66667	1	1	0.66667	0.33333	1	0.66667	0.66667	0.66667	0.66667	0.66667	0.66667	1	0.33333	0.33333	0.66667	1	1	0.66667	0.66667	0.75	1	0.66667	0.66667	0.66667	1	1	0.33333	0.33333	1	1	1	0.66667	0.66667	1	0.66667	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12465	550.67	622	744.5	597.67	492.5	722.33	687.5	515	641.5	626	615	493.5	513.5	770.5	661.67	605	472	487.33	536.33	565.33	568	652	577	774	569.5	550	NaN	676	600.67	608	NaN	779.33	597	584	NaN	635.5	603.67	616.33	626.33	571.67	1	0.33333	0.66667	1	0.66667	1	0.66667	0.33333	0.66667	0.33333	0.66667	0.66667	0.66667	0.66667	1	1	0.66667	1	1	1	0.66667	1	0.25	0.66667	0.66667	0.33333	0	0.66667	1	0.33333	0	1	0.66667	0.66667	0	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	676	NaN	NaN	493	NaN	587	NaN	NaN	NaN	NaN	536	NaN	NaN	NaN	477	477	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0.33333	0	0	0	0	0	0	0	0	0	0.33333	0	0	0.25	0	0.33333	0	0	0	0	0.33333	0	0	0	0.33333	0.33333	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12467	NaN	NaN	NaN	NaN	257	397	NaN	NaN	NaN	432	648	NaN	NaN	NaN	672	424	NaN	NaN	NaN	NaN	597	NaN	433.5	NaN	487.5	NaN	496	NaN	525	486	370	NaN	NaN	NaN	NaN	671	NaN	498	NaN	731	0	0	0	0	0.33333	0.33333	0	0	0	0.33333	0.33333	0	0	0	0.33333	0.33333	0	0	0	0	0.33333	0	0.5	0	0.66667	0	0.33333	0	0.33333	0.66667	0.33333	0	0	0	0	0.33333	0	0.33333	0	0.33333	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12469	597	568.5	633	497.33	542.33	500	588.67	568.67	476	537	668.5	696	571.33	664	695.33	526.5	607.67	521.67	574.67	498	519	476.67	544.25	557.67	576.5	525	656	502.33	551	515	NaN	566	661	682	608	605	634	662.67	586.5	680.67	0.66667	0.66667	0.33333	1	1	0.66667	1	1	0.66667	0.66667	0.66667	1	1	0.33333	1	0.66667	1	1	1	0.66667	0.66667	1	1	1	0.66667	1	0.66667	1	0.66667	0.66667	0	0.66667	0.33333	0.66667	1	0.66667	0.66667	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12470	638	571	665.5	566	691.33	581	600	664.33	614.67	569.5	724	637.67	746	727.67	710	613	611.67	645.33	718	603	612.5	583.5	728.25	547.67	591.5	675	674.5	727.67	583.5	579	691.67	795	645.33	640.33	686	639.5	619.67	633	760.5	723	1	0.66667	0.66667	0.66667	1	0.66667	1	1	1	0.66667	0.33333	1	0.66667	1	1	0.33333	1	1	1	0.66667	0.66667	0.66667	1	1	0.66667	1	0.66667	1	0.66667	0.66667	1	0.66667	1	1	1	0.66667	1	0.66667	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12472	498.67	449.33	459.5	377.33	434	482	503	373.33	458.33	422	551	511.67	512.67	611	437.33	516.5	580.67	496.33	566.33	573.5	525	465.67	NaN	428.33	436	402	509	513.33	508.67	420.33	524.33	581.67	558.33	539	539.33	570.33	566	543.67	484.33	465.33	1	1	0.66667	1	1	1	1	1	1	0.33333	1	1	1	1	1	0.66667	1	1	1	0.66667	1	1	0	1	0.66667	1	1	1	1	1	1	1	1	0.66667	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12474	524.33	508.67	472.5	471.33	481.33	539.67	595	564.33	522.33	467.5	562.67	517.33	451.67	463.67	519.67	471	473.67	457.33	486.67	485.33	569.67	488	561.33	531.33	554.5	523.33	567.33	579.67	626.33	516.33	652.67	510.33	534.33	593	539.5	553.33	517	468.33	539	535.33	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	1	1	1	0.66667	1	1	1	1	1	1	0.75	1	0.66667	1	1	1	1	1	1	1	1	1	0.66667	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12475	594	580.33	489.5	578	554.67	584.5	538.67	633.67	574	593.5	574	540.33	444.33	589.67	469.67	546.33	558	489	498	587	537.5	559	598.33	573.33	451.5	551.67	685.33	532	738.5	701.33	598	725	560	457	548.67	538.5	457	528.67	549.67	619.33	1	1	0.66667	0.66667	1	0.66667	1	1	0.66667	0.66667	1	1	1	1	1	1	0.66667	1	1	0.66667	0.66667	0.33333	0.75	1	0.66667	1	1	0.66667	0.66667	1	1	0.66667	0.66667	0.66667	1	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12476	564.67	630.33	556.5	662.5	463.67	660.5	565	644.67	627	537	629.5	732.33	627	443	601.5	777.5	503	529	715.67	489	403	581	823	651	697	655.5	538.5	712	701	639.33	547.5	579	579.5	534	NaN	648	506	737	797.5	714	1	1	0.66667	0.66667	1	0.66667	0.66667	1	0.66667	0.66667	0.66667	1	0.66667	0.33333	0.66667	0.66667	0.33333	0.66667	1	1	0.33333	1	0.25	1	0.66667	0.66667	0.66667	0.66667	0.33333	1	0.66667	0.33333	0.66667	0.33333	0	0.33333	0.66667	0.33333	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12477	606.33	633.67	474.5	558.33	541	537.67	567.33	575.67	462.67	532.5	579	560.67	461.5	568	538.33	544.67	521.67	562	615.67	553.67	550.67	550.5	575.67	489	608.5	577.33	611	513.33	674.33	575.67	751.33	605.67	666.67	540	620	665	596.33	642	585.5	600.67	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	0.66667	0.66667	1	1	1	0.66667	1	1	1	0.66667	0.75	1	0.66667	1	0.66667	1	1	1	1	1	1	0.66667	0.66667	0.66667	1	0.66667	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12478	468	610	464	613.67	555	611.33	590	612.33	474	759	573.33	749	573	758.5	728	658.33	516	559.33	566.5	509	564.33	542	657.33	574.5	449	581	776.5	772.67	521	598.5	840	720	552.5	803	621	612	710	639	615.33	696.67	0.66667	0.66667	0.33333	1	1	1	0.66667	1	1	0.66667	1	1	1	0.66667	0.66667	1	0.66667	1	0.66667	1	1	1	0.75	0.66667	0.66667	1	0.66667	1	0.66667	0.66667	0.33333	1	0.66667	0.33333	0.66667	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12479	551	364	427.5	441.33	400.33	392	397	453.33	586.33	391	583.67	468	502.67	480.5	621.33	450	648.33	552	512	483.33	375.33	466	535.25	552.33	375	424	299	433	688	633	610.33	469	528.67	539	435	510.5	565	503.33	528.33	514.67	1	0.66667	0.66667	1	1	1	0.33333	1	1	0.66667	1	0.66667	1	0.66667	1	0.66667	1	0.66667	0.66667	1	1	0.66667	1	1	0.66667	0.33333	0.33333	1	1	0.33333	1	0.66667	1	0.33333	0.66667	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12480	707.67	562.67	615	535.33	552	534.67	598.67	689.33	594	654.5	690	584.33	650.67	701.33	683.67	640.33	656.33	709	689	556.67	674	583.33	516.75	536	665.5	615	787.67	511	638.5	515	736	740	788.67	655.5	617	645.5	552	596	714	612.5	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	1	1	0.66667	1	1	0.33333	0.66667	0.66667	1	0.66667	0.66667	1	1	0.66667	1	0.66667	1	0.66667	0.33333	0.66667	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12481	524.5	577	479	401.67	507.67	583	454.5	534	541.33	554	484.67	535.33	545.67	466.5	671	546	506	548.33	464.5	541.5	501.67	517.67	457.33	635.5	500.5	472	669.5	578	543	587.33	531	566.33	552.67	467.33	532.67	640	579.67	536	580	511	0.66667	1	0.66667	1	1	1	0.66667	0.33333	1	0.66667	1	1	1	0.66667	1	1	1	1	0.66667	0.66667	1	1	0.75	0.66667	0.66667	1	0.66667	1	0.33333	1	1	1	1	1	1	0.66667	1	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12482	703	675	593	565.33	618.67	612	727.67	552	546.33	552.5	630	668	585	762.67	654.33	719.33	747.5	658	671.67	650.33	706.33	580	634	676.33	533.5	621.67	758.33	570.33	594	616.5	843	713	601.33	822	791	683	713.33	702.5	683.67	611	1	1	0.66667	1	1	0.33333	1	1	1	0.66667	0.33333	0.66667	1	1	1	1	0.66667	0.66667	1	1	1	0.66667	1	1	0.66667	1	1	1	1	0.66667	1	0.33333	1	0.33333	1	1	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12483	579	683.33	680.5	649.33	606	668	683	634.67	755	774.5	592	563.67	720.5	495.33	615	658.67	487	465.67	575.33	654	632.33	582.67	572	563.5	613.5	686.33	667	676.67	608.67	679	583.33	661	578.5	587.67	656	614.5	542.67	626	605.5	559	0.66667	1	0.66667	1	1	1	0.66667	1	0.66667	0.66667	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	0.75	0.66667	0.66667	1	1	1	1	0.66667	1	1	0.66667	1	1	0.66667	1	0.66667	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12484	540	537.67	545	581	559.67	634	608.33	598	660.5	469.5	590.67	561	586	602.33	627.67	591	597.33	590.33	668	635	549.33	534.67	546.25	523	597	576.33	621	559	630.5	605.33	646.33	560	623	645	618.33	618.33	579.67	614	665.67	613	1	1	0.66667	1	1	0.66667	1	1	0.66667	0.66667	1	1	1	1	1	1	1	1	0.66667	1	1	1	1	1	0.33333	1	0.66667	1	0.66667	1	1	1	1	0.66667	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	568	695.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	457	NaN	290	NaN	436	NaN	728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0.33333	0.66667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33333	0	0.33333	0	0.33333	0	0.33333	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12486	531.33	530	672	534.67	473.67	495	549	501.33	466.33	604.5	535	484	571.67	629.33	597.33	547.5	558	553.67	551	601.33	607.33	569.33	527.5	512.33	602	555.33	560	493	518	452	648.5	533	530.5	531.67	596	650	612.67	643	571.67	584.33	1	0.66667	0.33333	1	1	1	0.66667	1	1	0.66667	0.66667	0.33333	1	1	1	0.66667	0.66667	1	1	1	1	1	1	1	0.33333	1	1	1	1	0.66667	0.66667	1	0.66667	1	1	0.33333	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12487	486.67	592	484.5	370.67	544.33	450.5	493.67	476.5	501.33	407	438	491	479	491.67	493	478.5	530.33	530	482	505	496	432.33	474	491	440.5	376.5	415.67	466.33	502	392	543	531	565	548.67	514.67	520.5	504	534.5	559.67	478	1	0.66667	0.66667	1	1	0.66667	1	0.66667	1	0.66667	0.66667	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	0.66667	0.66667	1	1	1	0.66667	1	1	1	1	1	0.66667	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12489	562.67	516	428	496	553.67	573.33	582	506	433.67	545	547.67	482.5	466.67	580	650	583.5	562.67	572.33	548.33	545	560.67	453.33	585	539.67	419	443.67	NaN	505.33	556	526.5	703	514.5	556	496	620	611	545.5	524.33	576	562.67	1	1	0.66667	1	1	1	0.33333	1	1	1	1	0.66667	1	1	0.66667	0.66667	1	1	1	1	1	1	0.75	1	0.66667	1	0	1	0.66667	0.66667	0.66667	0.66667	1	0.66667	1	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12490	474.33	487.67	346.5	461.67	501	387.67	456	527.67	353	604.5	523	452.5	526.33	504.33	540	443	528.5	448	455	425.5	495.5	435.33	466.5	471.33	451	362	402.5	405.33	405	438	386.67	552.67	439.67	429	441	484.33	467	523.67	453.67	544	1	1	0.66667	1	0.66667	1	1	1	1	0.66667	0.33333	0.66667	1	1	1	1	0.66667	1	1	0.66667	0.66667	1	1	1	0.66667	1	0.66667	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
